state,year,Ratio between the Democrate and Republican Proportion,Liberalism of Social Policy,Liberalism of Economic Policy,Liberalism of Social Resident,Liberalism of Economic Resident
Oregon,2010,0.04251685589167142,0.8742182955939347,1.091713721947651,0.8248054285573019,0.5991043419962416
Oregon,2011,0.008269361471563857,0.8333632741855116,1.0740661319554976,0.8244189846396829,0.34557820411484785
Oregon,2012,-0.024867655113044253,0.8069837161563574,1.0806978687899045,0.8004103285306953,0.43300800413567087
Oregon,2013,-0.06717486319209001,0.7707533982441369,0.9342528933317903,0.8252609895030858,0.717772289825877
Oregon,2014,-0.014959983184868412,0.7343949354242149,0.9473630106163677,0.8023878323401588,0.6785609483684084
Pennsylvania,1946,-0.7191411639937271,1.0568869961969818,0.8552116168609716,0.5279764021599407,0.9872140384906921
Pennsylvania,1947,-0.7180721251247785,1.5226252678622245,0.6690554646553876,0.5667882756204036,-0.6082091681143604
Pennsylvania,1948,-0.712946849039415,1.52351464012444,0.8299868265065701,0.7400326039463311,1.285707454531281
Pennsylvania,1949,-0.7024847451724311,1.423487599569287,0.973445751055437,0.8784396744699914,1.6991734080411343
Pennsylvania,1950,-0.7111127262835335,1.4067470012453658,0.817562751362936,0.9281282300705915,0.7460830719344931
Pennsylvania,1951,-0.7096725492713631,1.4206232635942073,0.7474759551228224,0.4758919326847598,0.46991066944910315
Pennsylvania,1952,-0.704989492555444,1.3663152928333364,0.6161024272083553,0.4783675924853403,0.785207478375355
Pennsylvania,1953,-0.6626258727708165,1.3787182385103431,0.5044151300381637,-0.015929743227577786,0.767772172865522
Pennsylvania,1954,-0.6476473580880591,1.3052387045671774,0.7278196185828473,0.06244165081495884,0.7825706393386068
Pennsylvania,1955,-0.6534213879607997,1.29373254761436,0.8852001608981696,0.9872055711330139,0.805056639875248
Pennsylvania,1956,-0.6782192809585078,1.3039969186886842,0.849683890889494,0.4853207087795234,0.04244605291703451
Pennsylvania,1957,-0.6798373140835537,1.2743117927003162,0.6133373111984793,0.3693737399569266,-0.45264445040738976
Pennsylvania,1958,-0.6695982332474308,1.317446788636445,0.5682503783830969,0.49229585485403043,0.681150705621118
Pennsylvania,1959,-0.6407182724470896,1.1387826765738038,0.8311373217792376,0.5401146162592027,-0.0887339562513352
Pennsylvania,1960,-0.6332723456709758,1.1229699620724847,0.7524998457373654,0.04142713685649996,1.436592434199586
Pennsylvania,1961,-0.62704377368316,1.138808701872278,0.8027314801764438,0.3839395547622705,0.5683848947587432
Pennsylvania,1962,-0.642365718906769,1.0859420930841355,0.8215324726842229,-0.40481158426726493,2.05328943429647
Pennsylvania,1963,-0.659323562098707,1.0767012365348418,0.7037916386372541,1.3786093058727544,1.3231791100568737
Pennsylvania,1964,-0.6541032248502662,1.0506498147040997,0.8403545748315409,-0.5871713345478379,1.4111078019681453
Pennsylvania,1965,-0.6383301630982411,0.7360849162881775,0.8697296035449984,1.2546747634007787,1.4634326980286423
Pennsylvania,1966,-0.6691012419691341,0.6028718786437846,1.3011844815577487,0.4561526005593456,0.9043158022680106
Pennsylvania,1967,-0.6953757972753976,0.5660337442761525,1.138650001428891,0.8039681924550555,1.5154054536702566
Pennsylvania,1968,-0.692893599256737,0.4133999182346367,0.8987851182616361,-1.1023071299306852,1.1977420586372982
Pennsylvania,1969,-0.696854720250206,0.8438740422431205,1.1142018389957427,-0.45358417144628466,0.3556196125144258
Pennsylvania,1970,-0.686236537621183,0.7302942086217992,1.204505831756063,0.06651224713723422,1.1805976998617072
Pennsylvania,1971,-0.6975776336452065,0.7280488678967111,1.5148337273228594,-0.026880775193209323,0.07020799867777884
Pennsylvania,1972,-0.6666921402920689,0.8161419426964824,1.5234892997146348,0.3866512353446015,1.159731942309536
Pennsylvania,1973,-0.6260638780603615,0.628250765627005,1.206002117611019,0.12922117238890254,0.7406585426364357
Pennsylvania,1974,-0.6176375609769585,0.7711461088585306,1.3666856929683087,0.256031442738405,1.1984868119063883
Pennsylvania,1975,-0.5771921498822118,0.6575165892800582,1.210902653658576,0.5403201958121208,1.0075850618076867
Pennsylvania,1976,-0.5442882989212711,0.5927955507188376,1.2496327388920685,0.3393632025280133,0.9947479835366545
Pennsylvania,1977,-0.4861833920801838,0.5714138519728125,0.9252151695579177,0.48263385942045295,1.5756809681141135
Pennsylvania,1978,-0.4675470930321977,0.5596424444356304,0.898164276615642,0.4628675558647328,1.2622487503325368
Pennsylvania,1979,-0.46721778200988595,0.5292995207941852,0.8069594992354087,0.31565552016354326,1.0037833761841106
Pennsylvania,1980,-0.47181135204483027,0.7547733569458803,0.7810425018320908,0.24281862311270364,0.9294291802709929
Pennsylvania,1981,-0.3928599294618386,0.6383773096885419,0.7354676428274143,0.28888661597346577,0.6813878605610483
Pennsylvania,1982,-0.32481344713590427,0.6321421282425647,0.8176894785804831,0.2579954941804876,0.43412360705048997
Pennsylvania,1983,-0.25821137579918274,0.5937787271373217,0.6906451953762364,-0.12844043749932185,0.6578329258131811
Pennsylvania,1984,-0.2265810196117442,0.5142915076140627,0.9369038215022866,-0.26299484544622065,0.8103016496172548
Pennsylvania,1985,-0.21966527566644467,0.5271951711049214,0.977545376397691,-0.1005715662962265,0.9716351425130587
Pennsylvania,1986,-0.21238914602947953,0.49453030245447044,0.8930341011623482,-0.5744036005631021,0.6060155546953391
Pennsylvania,1987,-0.14370743951725415,0.5023033682046956,0.8131731219594411,-0.10002311981833202,0.7805554312220749
Pennsylvania,1988,-0.12892311179330057,0.40830802317364734,0.7441407004032571,-0.5768119373809623,0.9329073308236401
Pennsylvania,1989,-0.09334934353689622,0.2721547789699634,0.869546771084015,-0.3580512498646196,1.0602972368981975
Pennsylvania,1990,-0.04549745818474819,0.16149229019662054,0.6419010521817831,-0.4272808413828825,1.2858143293595246
Pennsylvania,1991,-0.07471884293971925,0.14720002103148808,0.6677449444405995,-0.39866760541585095,1.0996641328452095
Pennsylvania,1992,-0.10409585334907556,-0.04716764293001957,0.6951584034036384,-0.3226223454988116,0.7215374285175676
Pennsylvania,1993,-0.12967042627546124,-0.11812551417135275,0.8664201850233745,-0.2438675166213417,0.9638817546919992
Pennsylvania,1994,-0.20442905612633072,-0.09393676356462384,0.7245611168735258,-0.3257481706980576,0.553838624069878
Pennsylvania,1995,-0.16150111308749154,0.20475613053363056,0.7755784324657004,-0.21345873299825469,0.7957980808701971
Pennsylvania,1996,-0.1653533901428133,0.22513420787704644,0.7355847129252805,-0.21615412155821528,0.3177854086569625
Pennsylvania,1997,-0.143913272978658,0.23271185206243364,0.9407445438361045,-0.20528073034745667,0.9828423103531347
Pennsylvania,1998,-0.12353149528117129,0.11015000575613279,0.8435663959412345,-0.15719088737834475,0.392332311263888
Pennsylvania,1999,-0.16624543129194636,0.09634972465676121,0.8097347213387951,0.0200421323495081,1.101547263227447
Pennsylvania,2000,-0.1351769396413749,0.08792058877822514,0.7003477146433009,0.02599199703763001,0.7865140070050092
Pennsylvania,2001,-0.11523407451734695,0.04068870432916811,0.6850120458368327,0.00375200293934617,0.7452386592513537
Pennsylvania,2002,-0.1339111928807416,0.012663302280616903,0.6002116783292885,0.04162969480469907,1.2678111601499524
Pennsylvania,2003,-0.1497162779171756,-0.029105188936175662,0.5254314185799259,-0.026824844180448955,0.6397712576707175
Pennsylvania,2004,-0.09455939592718149,-0.09754746194189878,0.5750007193782773,0.20541060927798876,1.0768353743442434
Pennsylvania,2005,-0.119358136079396,0.2069080675560601,0.44567227414635896,0.004255241074518093,0.996983458464502
Pennsylvania,2006,-0.05818248829108536,0.1601534323571698,0.5554451234821238,0.03803704365463132,0.5556743909064854
Pennsylvania,2007,0.09222356161367591,0.12456513702106799,1.0047499985437567,-0.004990201146614018,0.38269458391950967
Pennsylvania,2008,0.1675351579275011,0.14462138190406362,0.9260814766485798,0.1943790740348504,0.5933571949129659
Pennsylvania,2009,0.1212186269809307,0.12227817869025513,0.5658948338479124,0.0686311753644685,0.27165695275354934
Pennsylvania,2010,0.06811658173562184,0.12012707339928994,0.5505657928830725,0.1997244098214399,0.5196097157864417
Pennsylvania,2011,0.10792869936780705,0.07098131924431257,0.6343079135851094,0.08565451471703424,0.41369248230940436
Pennsylvania,2012,0.09563993095055065,0.0750528641695921,0.6400533546185451,0.03073338860283507,0.3834890607113385
Pennsylvania,2013,0.15875206716375953,0.057775314839581544,0.5554785301666987,0.055981927870957855,0.19158328673094474
Pennsylvania,2014,0.20095129366696035,0.03844592739218668,0.625127249049621,0.01652551838223651,0.318893185538023
Rhode Island,1946,-0.012596535382783701,1.2534811422588914,0.8406712092930648,1.5229121421156895,1.9424361380208675
Rhode Island,1947,-0.012230588762512644,1.102963856077684,1.0189788035008343,1.3484768848608366,1.2600861587484835
Rhode Island,1948,-0.018705666745633013,1.1728635873998101,0.9483247090590617,1.932385684121363,1.9570105852101354
Rhode Island,1949,-0.03431244994418869,1.03564170525961,0.9906569629100804,1.5992055271486272,1.8080053037133343
Rhode Island,1950,-0.050336218006076315,0.9685005788766164,1.0119351455643621,1.451301213790189,1.2059175240780902
Rhode Island,1951,-0.05900786037339755,0.9798884247738241,1.1359650244050445,1.3244479973655037,0.4496447471001065
Rhode Island,1952,-0.07135774555501377,0.9973456024214127,1.1215921630644052,1.4455405150111547,0.8217601567945277
Rhode Island,1953,-0.08401492351904834,0.964882583168909,1.2437352278134053,0.8795535271465088,0.9151704198127514
Rhode Island,1954,-0.05715717451654482,0.904960081749075,0.6656779819350018,1.317801871407139,0.5300653362461929
Rhode Island,1955,-0.015356301436122665,0.8355802971729114,1.0821757895919626,2.004933162439177,-0.41614948515407213
Rhode Island,1956,-0.005236762475901042,0.8902906029496005,1.0890130582924098,1.905272298059956,-1.1986550196013848
Rhode Island,1957,0.039521940235102485,0.9182944847287098,1.0210775594892232,1.8519771619434016,-0.1375441575287351
Rhode Island,1958,0.1007319180443876,0.8828017684416072,0.9898333405212796,1.8319444704850996,-0.05503322023294236
Rhode Island,1959,0.18283498493159012,2.0101876855104033,0.9348190630591114,2.1686050684145504,-0.5290279998406326
Rhode Island,1960,0.24364929361971077,1.9936029759701528,0.8906340355429846,1.710505963266024,0.4926015781933374
Rhode Island,1961,0.3005959735323025,1.9828072164932637,0.9606944696537482,1.8341693805368702,1.4273583200724826
Rhode Island,1962,0.3399684414937514,1.980531630515159,0.8186237656104333,1.507237369725471,0.7814048162802653
Rhode Island,1963,0.3654258946591287,1.9975627368070454,0.8657022274851023,1.4981834363921886,0.4749956774963192
Rhode Island,1964,0.3908985279476353,1.9585382854629236,0.6492357663291298,1.2666609215103044,0.7011236422289113
Rhode Island,1965,0.44581064451090757,1.6249577624187581,0.9317693713074358,1.5482180028729848,1.0947212036503289
Rhode Island,1966,0.49825845625543624,1.4554238943269855,1.037263170098507,1.4910397561213853,0.3617573920197768
Rhode Island,1967,0.5694921670120148,1.3833937274225956,1.1890298301414342,1.1613233420802946,-0.10817469889088145
Rhode Island,1968,0.6100945919578443,1.2050221992671157,0.979710662183588,0.5092864019472794,0.08747209645262471
Rhode Island,1969,0.6809743995684872,1.14581904177361,0.9621465620317449,0.09593331534744458,0.19361508907427621
Rhode Island,1970,0.7044893890301626,1.0429601078650321,0.9829053860272332,0.5611485106712278,0.4206977669492332
Rhode Island,1971,0.733031070848369,1.2973713275492988,1.0116294405260309,0.4170627008785678,0.7265345581052005
Rhode Island,1972,0.7440083190063659,1.3193512225362425,0.8414133365783536,0.370581515270479,0.5804715732694732
Rhode Island,1973,0.7413728844073059,1.1690601420484272,1.2157948574855133,0.5041624654379223,1.2546116051679004
Rhode Island,1974,0.712328445409192,1.2414838039777152,1.4075422625913592,0.76110540762656,0.6606508935277239
Rhode Island,1975,0.744540909083478,1.2275901074061102,1.1385924078428173,0.8473649185293337,1.2534831205279207
Rhode Island,1976,0.8176086187447357,1.1735748138161193,1.097438692266654,0.7655477249799678,1.4082148097795035
Rhode Island,1977,0.8739666829337412,1.5213293950027957,1.0344907732428315,0.5964648222009356,0.9915792662678762
Rhode Island,1978,0.9412429562634376,1.4770324595495186,1.095817150562317,0.8211017410715743,1.3124500737544278
Rhode Island,1979,0.9841477757468226,1.4862698873777658,1.0554905717992387,0.9961322066559966,1.2034583125729175
Rhode Island,1980,1.0741670678565827,1.4578802329425973,1.1001390513727995,0.9180054545535387,1.4093007317686432
Rhode Island,1981,1.1491443442809004,1.3418988912551757,1.2975264697947644,1.2145378635015203,1.6514685053910592
Rhode Island,1982,1.2108966261971599,1.2566270741678498,1.3337709532112825,1.164901585441022,1.814688091074727
Rhode Island,1983,1.3197501751756526,1.0969067735626121,1.2454073873755562,1.2334434644251349,2.095786900579089
Rhode Island,1984,1.4272631127005975,1.1033888022929026,1.3254133652847693,1.4031760090795735,2.3576400984823183
Rhode Island,1985,1.5174925611930685,1.0730277533285608,1.2472801436431318,1.1625819621372848,2.294015500718431
Rhode Island,1986,1.578380352967124,1.1418385120806045,1.5472320256852445,1.3564746546547133,2.3267348191620685
Rhode Island,1987,1.6456642802270816,1.0980247262360434,1.5720566399081506,1.1536230913752947,2.310691637728735
Rhode Island,1988,1.7475992646753207,1.044853874000089,1.7536054962294438,1.2173625254952505,2.0821329164823545
Rhode Island,1989,1.8829794860835682,0.9614604025386393,1.7610478284202629,1.1920826146653218,2.3545690194999507
Rhode Island,1990,1.9376158257189662,1.3653905568002802,1.7669073841532332,1.1611717315056924,1.984227651400694
Rhode Island,1991,2.0122114764565597,1.298096823111416,1.7345912803981065,1.2821398767502779,2.113508293073453
Rhode Island,1992,2.0731709723340543,1.2336857180999687,1.6891313621708057,1.2786239324893358,1.5999433204083338
Rhode Island,1993,2.0752948930077912,1.1085158544082099,1.6832782039805656,1.2968304450563235,2.096366036289373
Rhode Island,1994,2.1408044534849062,0.8845908780424848,1.7454199933182284,1.3660736346542244,1.8665013769279146
Rhode Island,1995,2.2213824069157733,1.1993183121274404,1.7771323513753463,1.4066298600412421,1.9733840417864141
Rhode Island,1996,2.245430823505829,1.1979373700835134,1.9420344696428744,1.501622674616628,1.941299961270149
Rhode Island,1997,2.25124640595715,1.1540121949797106,1.8907062210538141,1.5056289729732335,1.81402196598396
Rhode Island,1998,2.284505589943178,1.146867799026352,1.909846132597881,1.5034715621397088,1.8818229322745792
Rhode Island,1999,2.3408391469316365,1.1056472010099812,1.8753461840428591,1.510854818241298,1.8392185775023455
Rhode Island,2000,2.4163522574972975,1.083786109044221,1.809209874329794,1.5478180258224004,1.7533891923184048
Rhode Island,2001,2.565753925097059,1.0857112225893657,1.8578156309919216,1.5175002816746137,1.863178130460726
Rhode Island,2002,2.6191065899260635,1.0954905477619719,1.7980982772217438,1.5519526012620295,1.682417363570117
Rhode Island,2003,2.60138451048558,1.0432811184176223,1.751029484649207,1.5189991509764096,1.9119802146001714
Rhode Island,2004,2.53402801407222,1.015177712820791,1.7293515376056259,1.556315799731599,1.617670153177242
Rhode Island,2005,2.591758083076529,1.034964195723146,1.817736402112362,1.515208842076213,1.7484357129084638
Rhode Island,2006,2.531678879217328,1.0471452758579614,1.5440388514385524,1.6291675127450085,1.6651451879046384
Rhode Island,2007,2.4406759641643276,1.0215866122717414,1.6119688523319795,1.6638583038921644,1.5747150149956906
Rhode Island,2008,2.307693275273579,1.005572839368467,1.6274598721471336,1.6790195634800191,1.404712559415888
Rhode Island,2009,2.2230101162967775,0.9797911358861753,1.6373543196551643,1.7296764444269601,1.5051737402265457
Rhode Island,2010,2.3080846097279872,0.9864721654303623,1.5914851419218519,1.722450249137863,1.3676795253152405
Rhode Island,2011,2.3003053165932936,0.9869735136761238,1.5831219272613113,1.7774824380673462,1.4002366658233518
Rhode Island,2012,2.285257599530661,1.019309784172561,1.5976663457225553,1.6965318725394023,1.3365990858505652
Rhode Island,2013,2.2265574329205484,1.0048629078718947,1.7083429305186937,1.7153871252081598,1.3218067939700395
Rhode Island,2014,2.154985714169467,0.9830727750625534,1.74840425598641,1.698276180576598,1.0503968714680134
South Carolina,1946,2.3909567719727876,-1.1291004196258538,-0.8304232165573204,-1.4478059848209142,-1.0271674816244516
South Carolina,1947,2.4037972736682343,-1.125788873297973,-0.8885624881830357,-1.188188210692252,-0.7081840823371293
South Carolina,1948,2.437708121507288,-1.2261393133490466,-0.7196582379690304,-1.4727843160704146,-0.4581609494708956
South Carolina,1949,2.4271793718909653,-1.2144592745810658,-1.0374713837854368,-1.1414162187053374,-0.4052977142075577
South Carolina,1950,2.4453840161621287,-1.2507790132377694,-1.1096341844588218,-1.4698518466753459,-0.6013334709421594
South Carolina,1951,2.438824863295978,-1.3559326971444101,-0.7789283537770622,-1.6890120229111398,-0.0008725719595965443
South Carolina,1952,2.427213357751621,-1.3438416282769006,-0.8295221282294994,-2.3061371250545153,0.008708095630390215
South Carolina,1953,2.3956822446603803,-1.320458696632159,-0.6400777103619945,-1.394814837415907,0.8823134953582757
South Carolina,1954,2.370131631173051,-1.4045742320001666,-0.7400169044346463,-0.7715006723419342,0.30186769023601245
South Carolina,1955,2.3348685086673515,-1.4182152019045657,-1.0624872944156947,-1.0887371818222835,1.1580502505791082
South Carolina,1956,2.245687484753356,-1.4196454355766408,-0.9775030836455125,-0.8079697633354629,-0.40986117815366985
South Carolina,1957,2.2053657874106127,-1.4759390022863126,-1.0854952086674976,-2.4197177706009723,0.02171883593297274
South Carolina,1958,2.0725953714380045,-1.4801000759842484,-1.2049665601908224,-1.45691996221633,-0.5939949825599272
South Carolina,1959,1.8880682806295555,-1.3911336542135075,-1.2474219523912793,-2.1342143622357437,-0.08580753140986905
South Carolina,1960,1.7233079911777638,-1.4927238767788644,-1.1936967570515382,-1.7636960864898743,0.5804467680220581
South Carolina,1961,1.6175175143296323,-1.4663322201209468,-1.4017867373473563,-1.5750499915512322,-0.10599984274457835
South Carolina,1962,1.544259899110158,-1.5021621784813357,-1.413291646800969,-1.6241852157820231,-0.1911027869007797
South Carolina,1963,1.4990026578536955,-1.494468936147657,-1.3632907964779954,-0.42938941292333804,-0.6458264797152401
South Carolina,1964,1.4122778958392705,-1.4701105567991513,-1.4578847566014261,-1.6878056691105,-0.05091418898372918
South Carolina,1965,1.334576853809973,-1.2342756931369308,-1.2967443253646784,-0.3420631807402158,-1.4482090541361547
South Carolina,1966,1.254628585306466,-1.2431632562918258,-1.5512334415653521,-1.0054171740310933,-0.9304283553424924
South Carolina,1967,1.197711606828592,-0.9237318617620786,-1.7373432131570228,-0.0005258540226392507,-0.7269133477399002
South Carolina,1968,1.1089555997924336,-1.024796316880756,-1.4702145381062524,-0.5068329648044141,-0.7666454060922526
South Carolina,1969,1.0532201216596455,-1.1508407865682042,-1.4994745372671388,-0.6538528955300997,-0.24467455385745354
South Carolina,1970,1.012137332860132,-1.1570779578457184,-1.6969921633698286,-0.3232649885176162,-0.18829543781592334
South Carolina,1971,1.0173742771284235,-1.213018521391652,-1.7666269552688691,-0.14783804669968317,0.27148390183619925
South Carolina,1972,1.0029529977132625,-1.3055557769334516,-1.836865461931964,0.012792565530611033,-0.03051884383600994
South Carolina,1973,0.9889624394498051,-1.166521794200939,-1.6562290126714063,0.0027391887408781527,-0.39360463418621316
South Carolina,1974,0.9635821276939935,-0.8692817095429282,-1.535019847817131,0.04926882509090901,0.5846040848944237
South Carolina,1975,0.9414870517484106,-0.9377440088502466,-1.5968713869982827,0.08355571115026891,0.22167899673895444
South Carolina,1976,0.893488210986073,-0.9580517695161014,-1.6894569380394193,0.19469015517650307,0.49259720745102403
South Carolina,1977,0.8087794379838544,-0.9681947729169726,-1.5373072774516046,-0.009407732787472905,0.08816504132906806
South Carolina,1978,0.7063139528116535,-0.9964136912716894,-1.5461981868530095,-0.04639701191801975,0.12436822587675866
South Carolina,1979,0.6281722713792016,-0.9120296869879013,-1.3854153778683909,-0.27655269601912297,-0.37457549916575267
South Carolina,1980,0.548352409224433,-0.9601832162846735,-1.3569751260317788,-0.5613313880530358,-0.05333951569014311
South Carolina,1981,0.4985123470626169,-1.0150522168887746,-1.1556809369549992,-0.9507744580425482,-0.3703288801176778
South Carolina,1982,0.4338498953919135,-1.007638265022108,-1.1183941909288033,-0.9507887417502199,-0.347129802912833
South Carolina,1983,0.3757415593189118,-1.0354967625678433,-1.1479377790784346,-0.8233163319499359,-0.3855484370957897
South Carolina,1984,0.30419038145971106,-0.9950876663600975,-1.1514084351795892,-0.8164654884737514,-0.3283944835306714
South Carolina,1985,0.24730580967244703,-1.0573649327952304,-0.9421264625124788,-0.6723341984085764,0.3913890742138416
South Carolina,1986,0.1623807888761343,-1.0239024502059495,-1.0301804127469312,-0.7293923219889984,0.11812076129399678
South Carolina,1987,0.10265433613444114,-1.1352759848839837,-1.0961736523266843,-1.0574980836855195,0.6489524074110504
South Carolina,1988,0.04703070171367722,-1.1448564516861446,-1.1473203969599974,-0.7605417145044256,0.467778898496305
South Carolina,1989,-0.040422648036413406,-1.2488605320807216,-0.9347333133718174,-0.8044160102919363,0.5386982218927843
South Carolina,1990,-0.11994681429423346,-1.3991556960434732,-0.9283706895741287,-0.8115243222447094,0.1983077237057985
South Carolina,1991,-0.19315143523381553,-1.4325636011919929,-1.253687090970668,-0.7420862563802709,0.030593080039521943
South Carolina,1992,-0.27787591688599933,-1.3933310136324903,-1.2463235330651465,-0.7606917266719598,0.5707400425228764
South Carolina,1993,-0.3260157484040151,-1.4045336287709684,-1.1740944810762992,-0.7074344690134412,0.1076536341765241
South Carolina,1994,-0.37740066905777553,-1.2745181924731772,-1.2575351293539117,-0.5858349304753094,0.7753258125645024
South Carolina,1995,-0.4019337722532649,-1.470125504014032,-1.2525773035289711,-0.6054898195970784,0.24261305924233556
South Carolina,1996,-0.4451693020751821,-1.4850865283449597,-1.2296857173885436,-0.4874945697322513,0.7548108398060069
South Carolina,1997,-0.492443091562317,-1.720421652291481,-1.1764472288774845,-0.424367888187259,0.4998235574079071
South Carolina,1998,-0.5067980260661517,-1.6433058685191508,-1.1489556984789875,-0.3133271154491863,0.4817551930933285
South Carolina,1999,-0.5178724962503101,-1.6680949024186142,-1.2586956682218648,-0.23319068618731414,0.4659232706153038
South Carolina,2000,-0.5449881240297744,-1.4737909912420792,-1.1175231775682966,-0.2197103991351437,0.45757581349891135
South Carolina,2001,-0.5451635928285018,-1.2463741891569349,-1.1914755518148816,-0.3735265067732201,0.021793777686695142
South Carolina,2002,-0.5356060463081055,-1.2589914738377601,-1.3238446211984503,-0.4724404722619412,0.28476413686406304
South Carolina,2003,-0.5316271940369596,-1.2537485371161319,-1.2557933865782838,-0.5821998813495068,-0.48967714472435386
South Carolina,2004,-0.5120584483755712,-1.1618597277164835,-1.337238415535488,-0.8678052776321485,0.07637086014003103
South Carolina,2005,-0.4932992191600848,-1.137128454497868,-1.3214841282870127,-0.8052831049906349,-0.16679627230392577
South Carolina,2006,-0.46335204700393645,-1.224678469835983,-1.389055244902539,-0.9191303435417597,-0.21615658956549144
South Carolina,2007,-0.47600809966094787,-1.2179035303508734,-1.459808364299109,-0.8537386510357772,0.04240127958766033
South Carolina,2008,-0.47324225346319815,-1.1772267136288423,-1.285495341933193,-1.0472760677285369,-0.6571592174103397
South Carolina,2009,-0.4358675902613592,-1.184430734570874,-1.381036473291066,-0.8913160604190735,0.06409169400674351
South Carolina,2010,-0.38646074148114945,-1.1669696110466694,-1.2974912416412525,-0.9910047822871261,-0.6631198724648496
South Carolina,2011,-0.3916187266022829,-1.1505872676995033,-1.220364650488461,-0.8030803174427473,-0.5626557527182475
South Carolina,2012,-0.42749193208487374,-1.4573152449444675,-1.2394254646755518,-0.8687543964503669,-0.5520602694861673
South Carolina,2013,-0.43603183726445904,-1.4324160488664848,-1.2946631977842142,-0.7838424439288487,-0.4655543894084044
South Carolina,2014,-0.45891371630858246,-1.5119288677489415,-1.3844374819456455,-0.815873017980693,-0.46017997964769913
South Dakota,1946,-0.9003623576605199,0.4669587852532486,-1.4199854437440984,-0.2948593872366622,-1.1300209661410276
South Dakota,1947,-0.8903647158859803,0.70740059079798,-1.250721843766801,0.16250661985543544,-0.8695437398225495
South Dakota,1948,-0.8831631566392171,0.6751943405376053,-1.3233528309054448,0.590151425975315,-1.2024251568145168
South Dakota,1949,-0.8769662902506524,0.6297366919816048,-1.3561420383260523,0.6288221491075936,-0.713118750211012
South Dakota,1950,-0.8668735909288942,0.6153413911198032,-1.3790158344326275,1.039461225184441,-0.7714086412370715
South Dakota,1951,-0.8599434882456048,0.5468456307961884,-1.3429340585090963,1.0391972604748565,-0.14098527767955626
South Dakota,1952,-0.8517480053296298,0.5584436826023268,-1.37673960569262,1.3270253260613738,0.4041111654797122
South Dakota,1953,-0.8293939488780281,0.4960476692471309,-1.5066006092543907,-0.4508667219441232,0.009784216049215142
South Dakota,1954,-0.8147021328281505,0.5325439696660208,-1.3949606611939538,-0.38460541652061936,-1.7685104955928392
South Dakota,1955,-0.7862776581606614,0.4631994654397939,-1.4502199091035088,-0.4442327980730314,-1.7404392417520844
South Dakota,1956,-0.7751686354500996,0.45340734182087544,-1.567878855339443,-0.5851989533929217,-2.2356326157054465
South Dakota,1957,-0.7731701758109829,0.442089593798698,-1.5746548293428535,-0.05842081690326237,-1.7849294675296676
South Dakota,1958,-0.7878848561181384,0.5063386659296285,-1.5269412833181923,0.7519908692488152,-1.2889193129963095
South Dakota,1959,-0.8095763235430835,0.29486672941387454,-1.4424767080526308,-0.12966662305034746,-0.7754492524051037
South Dakota,1960,-0.8490043118862923,0.34671218374441426,-1.4738991890730169,0.7453153973744672,-1.584851111066773
South Dakota,1961,-0.8798546408441595,0.2990329252986104,-1.3802344819938486,-0.4337375069918731,-2.281870348035474
South Dakota,1962,-0.8972511054216239,0.2988714017442275,-1.3540525142792006,0.7423192016667375,-2.136918051501338
South Dakota,1963,-0.9081797744546118,0.2707186275602843,-1.2305889889752333,-0.8349717863729529,-1.6194475476565977
South Dakota,1964,-0.9314581650588701,0.19635373694693894,-1.227354660235325,1.0372679438666843,-1.8341599855081419
South Dakota,1965,-0.9513785483073672,-0.030423918725493194,-1.262825718198599,-0.39094354883805704,-1.4016738854784514
South Dakota,1966,-0.958244775305626,0.36315061686696887,-1.2764128118189306,0.38057868708298465,-1.3595130481563884
South Dakota,1967,-0.9607409020228914,0.3165091265022165,-1.214024819093771,-0.09639539204313623,-1.205690662637982
South Dakota,1968,-0.9626652915827678,0.23027905058964776,-0.8074395228926671,-0.8203233384503974,-1.2401431842016695
South Dakota,1969,-0.970624515492364,0.07357380850584011,-1.0543501202144083,-0.14768125094494353,-1.929937721204142
South Dakota,1970,-0.9590655672147551,0.07704312444326955,-0.9814481481294965,-0.4575406080091108,-1.8001152967321297
South Dakota,1971,-0.9635963516618687,-0.1846888909908632,-0.6947997053621434,-0.7423687361546727,-0.5646099236604502
South Dakota,1972,-0.9608453893693732,0.11764850089896593,-0.7401651853298339,-0.9226495367559236,-1.437713021741418
South Dakota,1973,-0.9680384560131884,0.3220644820602118,-0.6752539247827818,-0.9195551305596067,-1.061161128016186
South Dakota,1974,-0.980084875709987,0.25152284496850263,-0.7012939934095992,-0.760566455003214,-0.8767614675355703
South Dakota,1975,-0.9871892040926539,0.22583081566635402,-0.6947498070645637,-0.8908232226191163,-1.0524934008008484
South Dakota,1976,-0.9854805664912847,0.14069122887366922,-0.6921329940105109,-0.7579751398593464,-1.0223054941349061
South Dakota,1977,-1.0084884170691373,0.4011397781885638,-0.7635337262259884,-1.0176997836331616,-0.9297142775293414
South Dakota,1978,-1.0215685742602931,0.35738602579456813,-0.8849793585582516,-0.8785095770062035,-1.2687615166488642
South Dakota,1979,-1.015246254520227,-0.04277092852018013,-0.9022212980472306,-0.9669327991250259,-0.9163884134626201
South Dakota,1980,-1.0229382426522375,-0.0035261725522456647,-0.8890271488421688,-0.8226566209408076,-1.417959415229203
